word,global,noise-aware,self,top,bot
meant,0.425,0.441,0.354,0.000,0.000
ever,0.328,0.374,0.268,0.000,0.000
character,0.506,0.482,0.558,0.000,0.000
ensemble,1.118,1.172,1.287,0.000,0.000
microscopic,0.890,0.908,0.757,0.000,0.000
trajectories,0.976,0.909,1.007,0.000,0.000
lett,10.983,10.925,10.946,0.000,0.000
converge,0.391,0.379,0.349,0.000,0.000
listed,0.140,0.178,0.188,0.000,0.000
cavity,1.557,1.438,1.623,0.000,0.000
deeper,0.202,0.214,0.165,0.000,0.000
mutual,1.545,1.485,1.733,0.000,0.000
concern,0.342,0.349,0.279,0.000,0.000
keeping,0.428,0.473,0.347,0.000,0.000
driven,0.422,0.422,0.620,0.000,0.000
primary,0.760,0.780,0.714,0.000,0.000
behave,0.266,0.227,0.276,0.000,0.000
convenient,1.922,1.879,1.835,0.000,0.000
balanced,0.362,0.383,0.394,0.000,0.000
reducible,0.446,0.440,0.425,0.000,0.000
images,0.184,0.198,0.181,0.000,0.000
san,0.977,0.966,0.844,0.000,0.000
deriving,0.277,0.262,0.272,0.000,0.000
relate,0.165,0.170,0.118,0.000,0.000
attractive,0.427,0.421,0.444,0.000,0.000
today,0.513,0.536,0.505,0.000,0.000
pseudo,0.386,0.412,0.451,0.000,0.000
requiring,0.175,0.178,0.138,0.000,0.000
serve,0.075,0.087,0.050,0.000,0.000
valuable,0.305,0.319,0.241,0.000,0.000
raised,0.263,0.275,0.203,0.000,0.000
conservative,1.355,1.436,1.443,0.000,0.000
reactions,0.517,0.520,0.352,0.000,0.000
imposed,0.269,0.308,0.265,0.000,0.000
picture,0.241,0.256,0.189,0.000,0.000
samples,0.271,0.223,0.188,0.000,0.000
named,0.322,0.342,0.240,0.000,0.000
roy,1.073,1.010,1.036,0.000,0.000
reducing,0.121,0.110,0.127,0.000,0.000
potentials,22.445,22.568,21.927,0.000,0.000
algebras,0.345,0.352,0.240,0.000,0.000
entirely,0.117,0.111,0.130,0.000,0.000
boston,0.300,0.373,0.387,0.000,0.000
whence,1.103,1.062,1.259,0.000,0.000
accurate,0.802,0.804,0.753,0.000,0.000
constitutes,0.174,0.168,0.202,0.000,0.000
confirmed,0.356,0.350,0.285,0.000,0.000
acting,3.530,3.480,4.206,0.000,0.000
arising,1.288,1.280,1.491,0.000,0.000
lies,0.237,0.240,0.144,0.000,0.000
convention,1.407,1.464,1.190,0.000,0.000
emerge,0.430,0.438,0.399,0.000,0.000
embedded,0.281,0.266,0.238,0.000,0.000
summarize,0.192,0.202,0.185,0.000,0.000
expansions,1.203,1.116,0.945,0.000,0.000
laboratory,5.616,5.496,5.919,0.000,0.000
books,1.285,1.331,1.299,0.000,0.000
whatever,0.277,0.293,0.155,0.000,0.000
young,0.154,0.164,0.038,0.000,0.000
adequate,0.352,0.366,0.279,0.000,0.000
star,0.837,0.806,0.843,0.000,0.000
modifications,0.238,0.277,0.327,0.000,0.000
gen,1.505,1.504,1.490,0.000,0.000
missing,0.228,0.251,0.155,0.000,0.000
extensive,0.731,0.786,0.668,0.000,0.000
comments,0.814,0.797,0.731,0.000,0.000
earth,2.719,2.672,2.730,0.000,0.000
developments,0.285,0.306,0.207,0.000,0.000
fraction,0.285,0.267,0.247,0.000,0.000
prentice,0.927,0.921,0.901,0.000,0.000
signal,1.901,1.739,2.079,0.000,0.000
emphasize,0.256,0.265,0.190,0.000,0.000
heat,3.712,3.719,3.736,0.000,0.000
layers,0.512,0.577,0.598,0.000,0.000
leave,0.326,0.307,0.366,0.000,0.000
interacting,7.088,6.945,7.876,0.000,0.000
treat,0.417,0.418,0.365,0.000,0.000
decreases,0.286,0.270,0.279,0.000,0.000
locally,0.562,0.572,0.527,0.000,0.000
bring,0.394,0.419,0.325,0.000,0.000
isolated,0.594,0.576,0.655,0.000,0.000
cartesian,1.736,1.683,1.462,0.000,0.000
pressure,4.125,4.093,4.333,0.000,0.000
responsible,0.521,0.496,0.744,0.000,0.000
revealed,0.487,0.470,0.294,0.000,0.000
lowest,0.933,0.946,0.922,0.000,0.000
city,1.609,1.547,1.807,0.000,0.000
favor,0.229,0.232,0.146,0.000,0.000
mostly,0.150,0.166,0.103,0.000,0.000
nearly,0.166,0.153,0.184,0.000,0.000
imagine,0.095,0.064,0.116,0.000,0.000
hill,0.325,0.335,0.308,0.000,0.000
balance,11.419,11.554,11.678,0.000,0.000
originally,0.369,0.399,0.372,0.000,0.000
recognized,0.117,0.129,0.139,0.000,0.000
determination,0.544,0.558,0.516,0.000,0.000
cells,0.222,0.183,0.115,0.000,0.000
cyclic,0.281,0.300,0.321,0.000,0.000
micro,0.845,0.850,0.833,0.000,0.000
boundary,28.886,27.995,26.988,0.000,0.000
sect,0.334,0.351,0.216,0.000,0.000
placed,0.129,0.138,0.129,0.000,0.000
circumstances,0.187,0.202,0.116,0.000,0.000
historical,0.735,0.755,0.698,0.000,0.000
simplification,0.108,0.137,0.062,0.000,0.000
analogue,0.157,0.130,0.124,0.000,0.000
noise,0.277,0.259,0.242,0.000,0.000
limitation,0.339,0.329,0.279,0.000,0.000
topological,1.223,1.224,1.206,0.000,0.000
shorter,0.263,0.273,0.213,0.000,0.000
converted,0.118,0.100,0.144,0.000,0.000
confirm,0.330,0.325,0.278,0.000,0.000
hypothetical,0.399,0.399,0.434,0.000,0.000
unlikely,0.138,0.149,0.130,0.000,0.000
tend,0.414,0.428,0.377,0.000,0.000
violate,0.307,0.312,0.225,0.000,0.000
bodies,1.494,1.530,1.465,0.000,0.000
familiar,1.684,1.766,2.016,0.000,0.000
leaving,0.181,0.171,0.107,0.000,0.000
connect,0.224,0.256,0.309,0.000,0.000
moscow,5.529,5.318,5.641,0.000,0.000
indices,5.997,5.893,6.037,0.000,0.000
outline,0.167,0.182,0.125,0.000,0.000
sign,3.360,3.390,3.474,0.000,0.000
ago,0.146,0.163,0.162,0.000,0.000
rigorous,0.281,0.317,0.227,0.000,0.000
violates,0.179,0.180,0.124,0.000,0.000
investigations,0.135,0.136,0.119,0.000,0.000
ski,0.511,0.533,0.485,0.000,0.000
counter,0.469,0.421,0.373,0.000,0.000
addison,5.368,5.304,5.208,0.000,0.000
appearance,0.327,0.331,0.467,0.000,0.000
differs,0.165,0.171,0.140,0.000,0.000
complementary,0.204,0.185,0.238,0.000,0.000
array,9.032,8.756,8.491,0.000,0.000
academy,0.240,0.266,0.205,0.000,0.000
devices,0.466,0.445,0.367,0.000,0.000
findings,0.235,0.231,0.176,0.000,0.000
transparent,0.434,0.428,0.360,0.000,0.000
generalizing,0.188,0.226,0.181,0.000,0.000
carry,0.498,0.442,0.632,0.000,0.000
putting,0.125,0.122,0.095,0.000,0.000
ann,3.895,3.868,3.998,0.000,0.000
green,14.961,15.047,14.617,0.000,0.000
college,0.432,0.389,0.484,0.000,0.000
topics,0.082,0.089,0.068,0.000,0.000
explains,0.364,0.368,0.312,0.000,0.000
sides,1.594,1.520,1.552,0.000,0.000
signature,0.412,0.433,0.312,0.000,0.000
freedom,9.081,9.065,9.278,0.000,0.000
elsevier,0.286,0.265,0.221,0.000,0.000
relates,0.132,0.141,0.113,0.000,0.000
arrive,0.469,0.479,0.495,0.000,0.000
unexpected,0.156,0.146,0.112,0.000,0.000
carefully,0.132,0.143,0.082,0.000,0.000
extract,0.176,0.172,0.163,0.000,0.000
saying,0.202,0.194,0.144,0.000,0.000
wesley,5.433,5.357,5.352,0.000,0.000
arrow,0.381,0.432,0.254,0.000,0.000
differential,18.976,18.919,18.659,0.000,0.000
splitting,0.115,0.096,0.093,0.000,0.000
confusion,0.194,0.190,0.107,0.000,0.000
discover,0.084,0.098,0.101,0.000,0.000
rev,28.150,28.242,29.148,0.000,0.000
plane,26.864,26.316,26.601,0.000,0.000
cross,1.514,1.419,1.442,0.000,0.000
insight,0.250,0.256,0.197,0.000,0.000
serious,0.147,0.178,0.118,0.000,0.000
approximated,0.148,0.139,0.135,0.000,0.000
theoretically,0.229,0.218,0.159,0.000,0.000
publishing,0.538,0.507,0.608,0.000,0.000
analytical,2.276,2.316,1.937,0.000,0.000
rely,0.105,0.127,0.120,0.000,0.000
preserves,0.196,0.213,0.201,0.000,0.000
exchange,0.328,0.334,0.490,0.000,0.000
deduced,0.204,0.208,0.226,0.000,0.000
species,0.229,0.281,0.178,0.000,0.000
coupled,2.157,2.087,2.498,0.000,0.000
zur,0.341,0.379,0.274,0.000,0.000
charge,31.418,31.286,31.759,0.000,0.000
analyse,0.307,0.295,0.315,0.000,0.000
suitably,0.228,0.234,0.128,0.000,0.000
extremely,0.150,0.140,0.134,0.000,0.000
century,1.799,1.843,1.917,0.000,0.000
alternatively,0.154,0.149,0.120,0.000,0.000
reveals,0.166,0.163,0.115,0.000,0.000
deals,0.105,0.112,0.042,0.000,0.000
maximally,0.706,0.671,0.556,0.000,0.000
evident,0.276,0.282,0.214,0.000,0.000
mixture,0.536,0.516,0.621,0.000,0.000
quadratic,2.251,2.321,2.325,0.000,0.000
satisfactory,0.262,0.260,0.150,0.000,0.000
physically,1.036,1.027,1.022,0.000,0.000
reading,3.428,3.425,3.433,0.000,0.000
trace,2.158,2.118,2.147,0.000,0.000
delay,0.202,0.216,0.176,0.000,0.000
generators,1.684,1.774,1.550,0.000,0.000
gmail,0.826,0.781,0.675,0.000,0.000
brought,0.105,0.107,0.104,0.000,0.000
demand,0.319,0.355,0.299,0.000,0.000
varying,2.526,2.409,2.925,0.000,0.000
ends,0.152,0.154,0.101,0.000,0.000
inferred,0.200,0.194,0.161,0.000,0.000
correlations,0.218,0.238,0.120,0.000,0.000
yielding,0.122,0.112,0.075,0.000,0.000
covariance,2.337,2.354,2.452,0.000,0.000
nonzero,0.493,0.491,0.574,0.000,0.000
devoted,0.269,0.265,0.230,0.000,0.000
adapted,0.158,0.156,0.118,0.000,0.000
surface,19.443,19.019,19.124,0.000,0.000
normally,0.571,0.483,0.513,0.000,0.000
divide,0.156,0.187,0.160,0.000,0.000
medium,33.854,33.237,34.880,0.000,0.000
claims,0.468,0.424,0.500,0.000,0.000
omitted,0.306,0.283,0.240,0.000,0.000
comparable,0.327,0.296,0.376,0.000,0.000
incorporate,0.123,0.127,0.048,0.000,0.000
invariant,21.822,22.288,21.873,0.000,0.000
reflection,2.361,2.291,2.275,0.000,0.000
post,0.299,0.325,0.270,0.000,0.000
noting,0.496,0.516,0.459,0.000,0.000
stress,7.206,7.090,7.891,0.000,0.000
measurable,0.568,0.539,0.458,0.000,0.000
emerges,0.254,0.265,0.166,0.000,0.000
creation,0.121,0.139,0.135,0.000,0.000
necessity,0.123,0.129,0.050,0.000,0.000
strength,2.418,2.288,3.022,0.000,0.000
sons,2.063,2.047,2.020,0.000,0.000
successive,0.531,0.517,0.279,0.000,0.000
stand,0.300,0.298,0.234,0.000,0.000
anti,1.164,1.196,1.359,0.000,0.000
demonstrates,0.156,0.154,0.166,0.000,0.000
drop,0.219,0.218,0.181,0.000,0.000
projections,0.307,0.270,0.271,0.000,0.000
everything,0.330,0.351,0.234,0.000,0.000
possesses,0.169,0.172,0.108,0.000,0.000
analytic,0.208,0.242,0.186,0.000,0.000
causality,1.385,1.445,1.546,0.000,0.000
magnitude,6.274,6.221,6.618,0.000,0.000
shapes,0.186,0.218,0.109,0.000,0.000
famous,0.192,0.219,0.227,0.000,0.000
uniformly,7.412,7.422,7.698,0.000,0.000
establishing,0.119,0.103,0.091,0.000,0.000
fashion,0.142,0.149,0.153,0.000,0.000
acknowledgements,0.460,0.444,0.362,0.000,0.000
uniquely,0.425,0.424,0.374,0.000,0.000
slow,0.344,0.325,0.345,0.000,0.000
centered,0.280,0.255,0.259,0.000,0.000
apart,0.222,0.207,0.247,0.000,0.000
thomas,8.539,8.542,9.248,0.000,0.000
molecular,0.275,0.257,0.447,0.000,0.000
played,0.138,0.150,0.132,0.000,0.000
acknowledgments,0.082,0.104,0.063,0.000,0.000
lost,0.236,0.238,0.249,0.000,0.000
thank,1.579,1.560,1.403,0.000,0.000
efforts,0.101,0.120,0.095,0.000,0.000
equalities,0.286,0.272,0.183,0.000,0.000
spectrum,21.106,21.310,21.625,0.000,0.000
discussions,2.972,2.982,2.893,0.000,0.000
transforms,0.914,0.974,1.006,0.000,0.000
reproduce,0.334,0.340,0.309,0.000,0.000
nonlocal,7.299,7.338,7.041,0.000,0.000
eqs,19.046,19.070,20.199,0.000,0.000
del,23.414,23.056,21.178,0.000,0.000
exercise,5.723,5.717,5.628,0.000,0.000
teaching,0.200,0.237,0.237,0.000,0.000
accessible,0.314,0.327,0.233,0.000,0.000
integrate,1.767,1.795,1.656,0.000,0.000
publication,0.702,0.705,0.580,0.000,0.000
implying,0.076,0.081,0.096,0.000,0.000
serves,0.245,0.233,0.167,0.000,0.000
opposed,0.116,0.117,0.039,0.000,0.000
logarithmic,0.235,0.226,0.147,0.000,0.000
summation,1.890,1.858,1.560,0.000,0.000
amsterdam,1.164,1.171,1.110,0.000,0.000
dordrecht,0.455,0.450,0.442,0.000,0.000
counterpart,0.152,0.161,0.123,0.000,0.000
standing,2.805,2.619,2.784,0.000,0.000
averaging,0.695,0.690,0.593,0.000,0.000
remarkable,0.354,0.343,0.284,0.000,0.000
fine,0.099,0.110,0.065,0.000,0.000
reflects,0.059,0.085,0.135,0.000,0.000
north,0.935,0.910,0.922,0.000,0.000
royal,0.878,0.792,0.800,0.000,0.000
summing,0.170,0.132,0.141,0.000,0.000
resolve,0.109,0.128,0.084,0.000,0.000
seek,0.216,0.243,0.196,0.000,0.000
affected,0.173,0.172,0.221,0.000,0.000
induces,0.153,0.150,0.128,0.000,0.000
archive,1.584,1.534,1.451,0.000,0.000
indicating,0.108,0.101,0.121,0.000,0.000
accordance,0.146,0.150,0.132,0.000,0.000
substantial,0.330,0.309,0.322,0.000,0.000
angles,1.640,1.577,1.273,0.000,0.000
amp,0.125,0.149,0.147,0.000,0.000
duration,0.246,0.238,0.149,0.000,0.000
vary,0.172,0.164,0.150,0.000,0.000
noticed,0.156,0.151,0.100,0.000,0.000
treating,0.090,0.093,0.044,0.000,0.000
einstein,9.661,9.984,9.797,0.000,0.000
nice,0.318,0.295,0.228,0.000,0.000
preserved,0.155,0.161,0.122,0.000,0.000
james,0.568,0.592,0.715,0.000,0.000
reflected,1.149,0.964,1.059,0.000,0.000
denominator,0.264,0.251,0.156,0.000,0.000
macroscopic,1.737,1.759,1.917,0.000,0.000
indifference,0.721,0.814,0.651,0.000,0.000
faculty,0.117,0.130,0.084,0.000,0.000
concludes,0.070,0.082,0.065,0.000,0.000
moments,4.718,4.608,4.935,0.000,0.000
cond,1.448,1.472,1.399,0.000,0.000
binding,0.424,0.391,0.446,0.000,0.000
preserve,0.296,0.315,0.196,0.000,0.000
spirit,0.321,0.324,0.219,0.000,0.000
rewrite,0.628,0.632,0.606,0.000,0.000
generator,0.953,0.979,0.972,0.000,0.000
remind,0.126,0.113,0.045,0.000,0.000
print,0.331,0.364,0.322,0.000,0.000
sun,0.216,0.212,0.250,0.000,0.000
neumann,5.593,5.502,5.032,0.000,0.000
invariance,10.270,10.293,10.125,0.000,0.000
mcgraw,0.266,0.262,0.202,0.000,0.000
francisco,0.133,0.129,0.103,0.000,0.000
careful,0.281,0.307,0.250,0.000,0.000
son,23.633,23.394,22.978,0.000,0.000
tends,0.282,0.280,0.161,0.000,0.000
discovered,0.386,0.397,0.418,0.000,0.000
phases,1.537,1.533,1.470,0.000,0.000
span,0.656,0.634,0.611,0.000,0.000
remember,0.266,0.284,0.209,0.000,0.000
decomposed,0.428,0.347,0.350,0.000,0.000
inversion,0.694,0.692,0.648,0.000,0.000
sums,0.120,0.097,0.125,0.000,0.000
appeared,0.293,0.296,0.260,0.000,0.000
calibration,0.313,0.308,0.255,0.000,0.000
presenting,0.082,0.067,0.042,0.000,0.000
eng,0.593,0.718,0.650,0.000,0.000
integrating,3.721,3.704,3.627,0.000,0.000
relating,0.292,0.287,0.296,0.000,0.000
lengths,0.381,0.396,0.308,0.000,0.000
practically,0.168,0.156,0.152,0.000,0.000
balls,2.302,2.183,2.012,0.000,0.000
eliminate,0.686,0.710,0.558,0.000,0.000
eliminating,0.392,0.389,0.325,0.000,0.000
uniqueness,0.315,0.304,0.278,0.000,0.000
derivations,0.741,0.775,0.737,0.000,0.000
possess,0.266,0.277,0.175,0.000,0.000
convert,0.113,0.121,0.070,0.000,0.000
apparent,0.343,0.352,0.380,0.000,0.000
incorrect,0.430,0.501,0.449,0.000,0.000
pointing,1.329,1.246,1.055,0.000,0.000
tube,0.432,0.456,0.295,0.000,0.000
considerable,0.225,0.223,0.164,0.000,0.000
derives,0.087,0.093,0.047,0.000,0.000
hyperbolic,0.976,0.979,0.879,0.000,0.000
subsystem,1.467,1.428,1.585,0.000,0.000
secondary,0.290,0.309,0.224,0.000,0.000
horizontal,0.653,0.616,0.544,0.000,0.000
freeman,0.226,0.204,0.187,0.000,0.000
appropriately,0.062,0.076,0.070,0.000,0.000
deduce,1.602,1.621,1.340,0.000,0.000
multiplicative,0.192,0.260,0.187,0.000,0.000
concluding,0.188,0.183,0.141,0.000,0.000
held,0.478,0.456,0.538,0.000,0.000
realize,0.279,0.296,0.189,0.000,0.000
ignore,0.122,0.132,0.114,0.000,0.000
movement,0.510,0.518,0.512,0.000,0.000
surrounding,1.247,1.150,1.227,0.000,0.000
singular,1.404,1.332,1.237,0.000,0.000
chose,0.152,0.154,0.056,0.000,0.000
intrinsic,3.766,3.680,4.724,0.000,0.000
les,2.577,2.490,2.174,0.000,0.000
los,78.599,78.506,76.792,0.000,0.000
multiplier,1.653,1.718,1.657,0.000,0.000
adjacent,2.258,2.337,2.354,0.000,0.000
behaves,0.172,0.175,0.092,0.000,0.000
contributes,0.383,0.362,0.412,0.000,0.000
miller,1.022,0.965,1.023,0.000,0.000
stating,0.145,0.169,0.188,0.000,0.000
subgroup,0.324,0.342,0.241,0.000,0.000
relaxation,0.394,0.482,0.313,0.000,0.000
commun,0.432,0.476,0.467,0.000,0.000
container,0.790,0.811,0.838,0.000,0.000
inhomogeneous,1.851,1.933,1.680,0.000,0.000
