language,cls_name,r,n_pos,n_neg,n_landmarks,accuracy,precision,recall,f1
english,cosine_025,1,2700,2200,6781,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2200,6794,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2200,6834,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,6937,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,6993,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,6990,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,6998,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7011,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7022,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7029,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7033,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7026,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,2700,7020,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,2700,3200,7163,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7183,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7187,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7205,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7214,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7216,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7216,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7231,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7241,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3200,7224,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7308,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7348,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7356,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7354,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7364,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7372,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7359,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7363,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7364,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,3700,7362,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7400,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7424,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7414,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7421,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7406,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7423,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7408,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7422,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7411,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4200,7412,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7473,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7477,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7476,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7478,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7488,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7490,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7495,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7493,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7490,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,2700,4700,7486,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,5687,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,200,4351,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,200,3570,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,200,3118,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2892,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2812,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2806,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2815,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2813,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,200,2813,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,700,4455,0.6756756756756757,0.5909090909090909,0.8125,0.6842105263157896
english,cosine_025,1,3200,700,5034,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5318,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5395,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5410,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5416,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5436,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5454,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5473,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,700,5475,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,1200,6092,0.6486486486486487,0.5714285714285714,0.75,0.6486486486486486
english,cosine_025,1,3200,1200,6249,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6354,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6351,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6308,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6350,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6304,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6330,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6321,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1200,6310,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6585,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6639,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6665,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6670,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6665,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6668,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6671,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6664,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6661,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,1700,6689,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6873,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6902,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6904,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6896,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6938,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6915,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6925,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,2200,6918,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6934,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2200,6915,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7043,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7064,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7078,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7069,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7066,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7075,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7083,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,2700,7074,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,2700,7075,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,2700,7070,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,3200,7162,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7156,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3200,3200,7188,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7211,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7196,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7202,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7218,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7217,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7232,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3200,7222,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7266,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7282,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7291,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7284,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7292,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7287,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7295,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7303,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7293,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,3700,7306,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7331,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7350,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7346,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7336,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7341,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7350,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7352,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7349,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7332,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4200,7341,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7369,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7385,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7413,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7399,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7401,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7400,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7430,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7404,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7408,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3200,4700,7414,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,200,6088,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,200,5062,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,200,4585,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4309,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4171,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4122,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4103,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4080,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4092,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,200,4109,0.6486486486486487,0.5652173913043478,0.8125,0.6666666666666667
english,cosine_025,1,3700,700,5511,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,3700,700,5893,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5916,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5968,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5975,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5983,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5947,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5954,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5940,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,700,5945,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6366,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,3700,1200,6452,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6456,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6446,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6460,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,3700,1200,6489,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6495,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6477,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6468,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1200,6472,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6714,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6785,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6803,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6798,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6798,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6789,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6794,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6796,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6811,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,1700,6790,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6920,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6981,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6994,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6975,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6996,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6969,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6946,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6995,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,7002,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2200,6975,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7094,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7118,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7147,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7136,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7129,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7146,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7145,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7143,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7139,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,2700,7110,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7185,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7211,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7204,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7238,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7220,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7247,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7247,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7254,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7245,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3200,7247,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7297,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7299,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7301,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7303,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7294,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7300,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7309,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7314,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7316,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,3700,7319,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7323,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7342,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7362,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7365,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7365,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7371,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7379,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7378,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7364,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4200,7362,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7396,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7423,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7415,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7415,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7415,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7415,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7428,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7413,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7423,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,3700,4700,7426,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,200,6386,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,5496,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,200,5056,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,200,4827,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4715,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4688,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4633,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4658,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4625,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,200,4679,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,5799,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6044,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6085,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6111,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6099,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6085,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6139,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6171,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6128,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,700,6124,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,1200,6577,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
english,cosine_025,1,4200,1200,6679,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6720,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6707,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6685,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6698,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6698,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6723,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6741,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1200,6727,0.6216216216216216,0.5454545454545454,0.75,0.631578947368421
english,cosine_025,1,4200,1700,6874,0.5945945945945946,0.5238095238095238,0.6875,0.5945945945945946
